name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
The Dublin Castle,94 Parkway,London,NW1 7AN,GB,51.5374991,-0.1456809,,Free House,,
Horns Tavern,40 Knights Hill,London,SE27 0JD,GB,51.4321099,-0.1041582,https://www.thehornstavern.co.uk/,,+44 20 8670 2231,11:00-11:30
Belushi's,48-50 Camden High Street,London,NW1 0LT,GB,51.5360369,-0.1395804,,,,
Camden Head,2 Camden Walk,London,N1 8DY,GB,51.5356354,-0.1028442,https://www.greeneking.co.uk/pubs/greater-london/camden-head,,,"Mo-Tu, Th, Su 12:00-24:00; We 12:00-23:00; Fr-Sa 12:00-01:00"
The Kenton,38 Kenton Road,London,E9 7AB,GB,51.5440895,-0.0444155,https://www.kentonpub.co.uk/,,+44 20 8533 9492,Mo-We 16:00-23:00; Th 16:00-24:00; Fr 16:00-01:00; Sa 12:00-01:00; Su 13:00-22:30
Brick Brewery,Arch 209 Blenheim Grove,London,SE15 4QL,GB,51.4696738,-0.0695788,https://www.brickbrewery.co.uk/,,,
Rising Sun,528 Romford Road,London,E7 8AF,GB,51.5480608,0.0399866,,,+44 20 7472 0547,
The Nelson's,32 Horatio Street,London,E2 7SB,GB,51.5301274,-0.0696965,https://www.thenelsonspub.com/,,,
Streeties,15 Shirley Street,London,E16 1HU,GB,51.5129424,0.0123441,,,,
The Marquee Moon,48 Stoke Newington Road,London,N16 7XJ,GB,51.5519623,-0.0746778,https://themarqueemoon.uk/,,,
The Hare and Hounds,214-216 Upper Richmond Road West,London,SW14 8AH,GB,51.4652327,-0.2647865,,,,
Pig & Whistle,86 Sheen Lane,London,SW14 8LP,GB,51.4650355,-0.2669668,,,,
Maggie's Bar,102 Chamberlayne Road,London,NW10 3JN,GB,51.5348421,-0.2199113,,,,
The Old Frizzle,74-78 The Broadway,London,SW19 1RQ,GB,51.41976,-0.202139,https://www.theoldfrizzle.co.uk/,,,Mo-We 11:00-23:00; Th-Fr 11:00-00:00; Sa 10:00-00:00; Su 10:00-22:30
The Queen Adelaide,483 Hackney Road,London,,GB,51.5324351,-0.059092,https://www.thequeenadelaide.com/,,,"Mo-We 16:00-01:00; Th,Fr 16:00-03:00; Sa 12:00-03:00; Su 12:00-01:00"
Ye Olde Black Bull,13 Broadway,London,E15 4BQ,GB,51.5401805,0.0009543,,,,
Cart and Horses,1 Maryland Point,London,E15 1PF,GB,51.5458275,0.0043035,,,,"Mo-Th 12:00-00:30, Fr 12:00-03:00, Sa 12:00-03:30, Su 12:00-00:30"
The Ship and Shovel,Ripple Road,Barking,IG11 0SN,GB,51.5321543,0.1170846,,,,
The Shacklewell Arms,71 Shacklewell Lane,London,E8 2EB,GB,51.5524015,-0.0713899,,,+44 20 7249 0810,Mo-Th 17:00-24:00; Fr-Sa 16:00-03:00; Su 16:00-24:00
Parlour Kensal,5 Regent Street,London,NW10 5LG,GB,51.5286603,-0.2165136,,,,
The Haywain,2 St Margaret Drive,London,KT18 7LB,GB,51.328569,-0.2713478,,,,
Masons Arms,41 Walpole Road,Teddington,TW11 8PJ,GB,51.4267355,-0.339058,,Free House,,
The Faraday,2 Church Street,Epsom,KT17 4NY,GB,51.3337297,-0.2641493,,Stonegate,,
Marquis of Granby,4 West Street,Epsom,KT18 7RG,GB,51.3331902,-0.2706414,https://www.themarquisofgranbyepsom.co.uk/,,+44 1372 744278,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-23:00
White Bear Pub,,Rickmansworth,WD3 1JQ,GB,51.6341558,-0.4671234,,,,
Jolly Coopers Pub,16 High Street,Hampton,TW12 2SJ,GB,51.4135656,-0.3620131,,,,
Signature Brew Taproom and Venue,340 Acton Mews,London,E8 4EA,GB,51.5367031,-0.0756943,https://www.signaturebrew.co.uk/pages/the-signature-brew-taproom-venue-in-haggerston-east-london,,,
The Stag's Head,55 Orsman Road,London,N1 5RA,GB,51.5363258,-0.0807085,,,,
The Glory,281 Kingsland Road,London,E2 8AS,GB,51.5362005,-0.0771163,https://www.theglory.co,,+44 20 7684 0794,Mo 17:00-23:00; Tu-Th 17:00-24:00; Fr-Sa 17:00-27:00; Su 14:00-23:00
Three Cranes,28 Garlick Hill,London,EC4V 2BA,GB,51.5120961,-0.093702,,,,
Lady Mildmay,92 Mildmay Park,London,N1 4PR,GB,51.5506925,-0.0844899,https://www.ladymildmay.com/,,+44 20 7241 6238,Mo-Sa 12:00-23:00; Su 12:00-22:00
The King's Head,17 Hogarth Place,London,,GB,51.4933822,-0.1926426,https://www.kingsheadearlscourt.co.uk/,,+44 20 7373 5239,
Three Tuns,36 Jewry Street,London,EC3N 2ET,GB,51.5133386,-0.0764882,https://www.greatukpubs.co.uk/three-tuns-aldgate,Stonegate,,
The Abbey Tavern,124 Kentish Town Road,London,NW1 9QB,GB,51.545795,-0.141383,,,,"Su-Th 12:00-00:00, Fr-Sa 12:00-01:00"
The Gregorian,96 Jamaica Road,London,,GB,51.4975225,-0.0664557,https://thegregorian.co.uk/,,+44 20 7252 0449,"Mo-We 16:00-23:00; Th 16:00-00:00; Fr,Sa 12:00-00:00; Su 12:00-22:30"
Duke of York,33 Downham Road,London,N1 5AA,GB,51.5389526,-0.0785324,https://www.thedukeofyorkpub.com/,,,
The Chequers,Darenth Road,London,DA2 7QT,GB,51.4208992,0.2399813,,,,
The Boogaloo,312 Archway Road,London,,GB,51.5764014,-0.1436293,,,,
The Winchester,206 Archway Road,London,,GB,51.5736749,-0.1409024,,,,
The Globe in Morning Lane,20 Morning Lane,London,E9 6NA,GB,51.5459188,-0.05378,https://www.craftunionpubs.com/globe-inn-hackney,Stonegate,,
King's Arms,23 Poland Street,London,W1F 8QL,GB,51.5151572,-0.1371828,https://www.kingsarms-soho.co.uk/london,Stonegate,+44 20 7734 5907,
Coach and Horses,1 Great Marlborough Street,London,W1F 7HG,GB,51.5149385,-0.1373567,https://www.greeneking.co.uk/pubs/greater-london/coach-and-horses-soho,,,
Ye Olde King's Head,High Road,Chigwell,IG7 6QA,GB,51.6242719,0.0808543,,,,
The Roebuck,130 Richmond Hill,Richmond,TW10 6RN,GB,51.4524902,-0.2984524,https://www.greeneking.co.uk/pubs/surrey/roebuck,,,
The Lass O' Richmond Hill,8 Queens Road,Richmond,TW10 6JJ,GB,51.451537,-0.2954669,,,,
Marlborough,46 Friars Stile Road,Richmond,TW10 6NH,GB,51.4550983,-0.2968021,,,,
William IV,786 Harrow Road,London,NW10 5JX,GB,51.5289095,-0.2183454,,,,
Mr Fogg's Hat Tavern,22 Great Chapel Street,London,W1F 8FR,GB,51.5154909,-0.134496,https://www.mr-foggs.com/mr-foggs-hat-tavern/,,+44 20 7590 3608,Mo-Tu 12:01-23:01; We-Sa 12:01-00:01; Su 12:01-22:31
The Hare and Billet,1a Eliot Cottages,London,SE3 0QJ,GB,51.4679778,0.0036919,https://www.hareandbillet.com/,Greene King,+44 20 8852 2352,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 11:00-24:00; Su 11:00-22:30
The Moon Under Water,1327 London Road,London,SW16 4AU,GB,51.407101,-0.1215304,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-under-water-norbury,,,
The Eagle,103 Wick Road,London,E9 5AE,GB,51.5453942,-0.0414522,,,,
The Tim Bobbin,,London,SW4 0LN,GB,51.4662837,-0.1428044,,,,
The Hand and Racquet,25-27 Wimbledon Hill Road,London,SW19 7NE,GB,51.4218437,-0.2079249,https://www.greeneking.co.uk/pubs/greater-london/hand-and-racquet,,,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 12:00-22:30
The Alexandra,31-33 Wimbledon Hill Road,London,SW19 7NE,GB,51.4220261,-0.2080726,https://www.alexandrawimbledon.com/,Young & Co,,Mo-We 11:00-23:00; Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 12:00-23:00
Guinness Open Gate Brewery London,1 Mercer Walk,London,,GB,51.51327,-0.125553,https://opengatelondon.guinness.com/en,,,
Top Oak,Oak Hill Road,Stapleford,RM4 1JL,GB,51.628332,0.1826735,https://thetopoak.co.uk/,,,
Nell Gwynne Tavern,1-2,London,WC2R 0NP,GB,51.5102361,-0.1228373,,,,
The Prince of Wales,2 Hartfield Road,London,SW19 3TA,GB,51.420513,-0.2061701,https://www.greeneking.co.uk/pubs/greater-london/prince-of-wales-wimbledon,Greene King,,Mo-Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 12:00-23:00
The Holden,198 High Street Colliers Wood,London,SW19 2BH,GB,51.4179557,-0.1786772,http://thecharlesholden.co.uk/,,,"Su-Th 12:00-23:00, Fr,Sa 12:00-24:00"
Crown & Greyhound,73 Dulwich Village,London,SE21 7BJ,GB,51.4494041,-0.0847221,,,,
Malt and Hops,891 High Road,London,N12 8QA,GB,51.6190529,-0.1770816,https://www.maltandhopslondon.co.uk,,+44 20 3011 1317,
Duke of Wellington,36 High Street,Epping,CM16 4AE,GB,51.6962346,0.1074748,https://dowepping.co.uk/,,,
The Mute Swan,3 Hampton Court Road,London,KT8 9BN,GB,51.4046996,-0.3423441,,,,
The Theydon Oak,9 Coopersale Street,Epping,CM16 7QJ,GB,51.6954322,0.1316687,http://www.thetheydonoak.co.uk/menus/4592850025,,,
Islington Sports Bar & Grill,274 Holloway Road,London,,GB,51.5540652,-0.1135925,,,+44 7921 724601,Mo-Su 12:00-00:00
The Victoria,177 Grove Street,London,SE8 3QQ,GB,51.487899,-0.0344522,,,,
The Anglers,3 Broom Road,Teddington,TW11 9NR,GB,51.4292416,-0.3224211,,Fuller's,,Mo-Su 11:00-23:00; Fr-Sa 11:00-24:00
The Tide End Cottage,8 Ferry Road,Teddington,TW11 9NN,GB,51.4293512,-0.3229016,https://www.greeneking.co.uk/pubs/middlesex/tide-end-cottage,Greene King,,
The Merry Fiddlers,Fiddlers Hamlet,Epping,CM16 7PY,GB,51.6886728,0.1305514,,,,
The Catford House,Catford Broadway,London,SE6 4SP,GB,51.4451904,-0.0227716,https://www.thecatfordhouse.pub/,,+44 20 4542 2138,Mo-Th 17:00-23:00; Fr 15:00-24:00; Sa 12:00-24:00; Su 12:00-23:00
The Midday Sun,Outwood Lane,Coulsdon,CR5 3NA,GB,51.3160053,-0.1642165,,,,
Thatcher's Arms,Warley Road,London,CM13 3HU,GB,51.5930607,0.2842173,,,,
The Garnon Bushes,13 Coopersale Common,Epping,CM16 7QS,GB,51.7064398,0.1355147,https://www.garnonbushespub.com/,,,
The Crown,86 Highgate High Street,London,,GB,51.5711151,-0.1487678,,,,
The Griffin Belle,8 Wyvil Road,London,SW8 2TH,GB,51.4816981,-0.1256251,,,,
Pig & Whistle,92 Bramley Road,London,,GB,51.5141098,-0.2173947,,,+44 20 8960 8071,
The Maid of Muswell,121 Alexandra Park Road,London,N10 2DP,GB,51.5989116,-0.1379464,https://www.themaidofmuswell.co.uk/,,,Mo-Su 12:00-23:00
The Ship,39-47 St Marychurch Street,London,SE16 4JE,GB,51.5005893,-0.0549929,,,,
The Three Compasses,66 Cowcross Street,London,EC1M 6BP,GB,51.5199995,-0.1039062,https://www.threecompassesfarringdon.com/,,,
The Fence,67-69A Cowcross Street,London,EC1M 6BP,GB,51.5200026,-0.1037472,https://www.thefenceuk.co.uk/,,,
The Duke of Edinburgh,204 Ferndale Road,London,SW9 8AG,GB,51.4633044,-0.1200405,,,,
The Blue Boat,,London,,GB,51.487257,-0.2268806,https://www.theblueboat.co.uk/,Fuller's,,
The Bell,468 High Road Leytonstone,London,E11 3HN,GB,51.5608801,0.0088066,https://www.craftunionpubs.com/the-bell-leytonstone,Stonegate,,
The Walnut Tree,857-861 High Road Leytonstone,London,E11 1HH,GB,51.5698658,0.0126498,,,,
The North Star,24 Browning Road,London,E11 3AR,GB,51.5698606,0.0154809,,,,
The Fellow,24 York Way,London,N1 9AA,GB,51.531573,-0.1222829,https://www.thefellow.co.uk/,,+44 20 7833 4395,Mo-We 11:00-23:00; Th-Sa 11:00-24:00; Su 12:00-23:00
The Old Bull & Bush,,London,,GB,51.5675308,-0.1826007,https://www.thebullandbush.co.uk/,,,
AJ's Lounge,,London,,GB,51.5557472,-0.0385911,,,,
The Albert,11 Princess Road,London,,GB,51.5388215,-0.1526087,,,,
The Engineer,65 Gloucester Avenue,London,NW1 8JH,GB,51.5400099,-0.1507732,https://www.theengineerprimrosehill.co.uk/,,,
Hannafords Student Bar,,London,,GB,51.429402,-0.2628264,,,,
Stablehand,4 Bathurst Street,London,W2 2SD,GB,51.5129481,-0.1747397,https://thestablehand.co.uk/,,+4420 7402 0083,
The Princess of Wales,22 Chalcot Road,London,,GB,51.5403907,-0.1540146,https://www.lovetheprincess.com,,+44 20 7722 0354,Mo-Fr 12:00-00:00; Sa 10:00-00:00; Su 10:00-23:00
The Tailor's Chalk,High Street,London,,GB,51.4262968,0.103604,,,,
The Admiral Nelson,123 Nelson Road,Twickenham,TW2 7BB,GB,51.4530444,-0.3581665,https://www.admiralnelsonwhitton.co.uk/,,,"Mo-Th 11:00-23:00, Fr,Sa 11:00-24:00, Su 12:00-22:30"
The Prince Albert,54-56 Hounslow Road,London,TW2 7EX,GB,51.4546492,-0.3586371,,,,"Mo-We 10:00-24:00, Th-Sa 10:00-00:30, Su 11:00-24:00"
The Golden Fleece,8-9 Queen Street,London,EC4N 1SP,GB,51.5132609,-0.0926485,,Greene King,,
The Victoria Tavern,165 Smarts Lane,Loughton,IG10 4BP,GB,51.6488189,0.0509919,,,,
The Vintry,119 Cannon Street,London,EC4N 5AT,GB,51.5117198,-0.0886364,https://www.vintryec4.co.uk/,,,Mo-Fr 11:00-23:00
Duke of Hamilton,New End,London,NW3 1JD,GB,51.5588884,-0.1775081,,,,
The Alleyn's Head,Park Hall Road,London,SE21 8BW,GB,51.4368214,-0.0884423,https://www.emberinns.co.uk/nationalsearch/london/the-alleyns-head-west-dulwich,Ember Inns,+44 20 8670 6540,Mo-Sa 11:30-23:00; Su 11:30-22:30
The Forester,2 Leighton Road,London,W13 9EP,GB,51.5061829,-0.3204628,https://www.foresterealing.co.uk/,,+44 20 8567 1654,Mo 11:00-22:00; Tu-Sa 11:00-24:00; Su 11:00-22:30
Llama's Head Pub,26 Loampit Hill,London,SE13 7SW,GB,51.4661401,-0.0196004,,,,Tu-Fr 16:00+; Sa 14:00+
Lord Napier and Star,25 White Post Lane,London,E9 5EN,GB,51.5431312,-0.0252467,https://lordnapierstar.co.uk/,Electric Star Pubs,+44 20 8161 4338,"Mo-We 16:00-24:00, Th,Su 12:00-24:00, Fr,Sa 12:00-01:30"
The Enterprise,38 Red Lion Street,London,WC1R 4PN,GB,51.5202538,-0.1173374,,,,Mo-We 12:00-23:00; Th-Sa 12:00-24:00
The Tower Arms,Weald Road,London,CM14 5QJ,GB,51.6210408,0.2685843,,,,
Pelt Trader,23 Dowgate Hill,London,EC4R 2SU,GB,51.5108278,-0.0907618,http://www.pelttrader.com,,,
Tulse Hill Hotel,150 Norwood Road,London,SE24 9AY,GB,51.4411987,-0.1066273,,,,
The Feathers,18-20 Broadway,London,SW1H 0BH,GB,51.4992398,-0.1329903,https://www.nicholsonspubs.co.uk/restaurants/london/thefeatherswestminsterlondon,Mitchells & Butlers plc,,
The Village Green,122 Fortis Green Road,London,N10 3HN,GB,51.5905089,-0.1469011,,,,
Victoria Stakes,1-3 Muswell Hill,London,N10 3TH,GB,51.5873584,-0.1341173,https://www.victoriastakes.com,,,Mo 16:00-23:00; Tu-We 12:00-23:00; Tu-Sa 12:00-00:00; Su 12:00-22:30
The Fox and Grapes,10 Camp Road,London,SW19 4UN,GB,51.4264515,-0.2299513,https://foxandgrapeswimbledon.co.uk/,,,Mo-Sa 08:30-23:00; Su 08:30-22:30
The Buckingham Arms,Petty France,London,SW1H 9EU,GB,51.4991586,-0.1367932,,,,
The Rose and Crown,55 High Street,London,SW19 5BA,GB,51.4258555,-0.2202053,https://www.roseandcrownwimbledon.co.uk/,Young & Co,,Mo-Sa 08:00-23:00; Su 12:00-22:30
Two Chairmen,39 Dartmouth Street,London,SW1H 9BP,GB,51.5006307,-0.1316211,https://www.greeneking.co.uk/pubs/greater-london/two-chairmen,Greene King,,
The Victoria,451 Queensbridge Road,London,E8 3AS,GB,51.545742,-0.0701004,https://www.jaguarshoes.com/venues/the-victoria/,,+44 20 7684 0944,Mo-Th 12:00-01:00; Fr-Sa 12:00-02:00; Su 12:00-01:00
Clissold Arms,105 Fortis Green,London,N2 9HR,GB,51.5905494,-0.1552815,https://clissoldarms.co.uk,,,
Hill Top Tap,,London,,GB,51.4261386,0.1001395,https://www.crafted-social.co.uk/hill-top-tap-sidcup,Stonegate,,
Hopper's Hut,High Street,Sidcup,DA14 6ER,GB,51.4244042,0.1069431,,,,Mo-We 14:00-22:00; Th 14:00-23:00; Fr-Sa 12:00-23:00; Su 12:00-20:00
The Great Northern Railway Tavern,67 High Street,London,N8 7QB,GB,51.5881059,-0.1162549,https://www.thegreatnorthernrailway.co.uk/,,+44 2081 276 632,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-22:30
The Kings Arms,27 Wormwood Street,London,EC2M 1RP,GB,51.5164553,-0.0826355,https://www.greeneking.co.uk/pubs/greater-london/kings-arms,Greene King,,
The Three Wishes,"122,126 High Street",Edgware,HA8 7EL,GB,51.6121626,-0.2806068,https://www.beerintheevening.com/pubs/s/11/11100/Three_Wishes/Edgware,,+44 20 8952 7386,"Tu, Th-Sa 11:00-22:00; We 00:00-24:00; Su-Mo 12:00-22:00"
The Lighthouse,421 Wick Lane,London,E3 2JG,GB,51.5354466,-0.0216704,,,,
Mikkeller Bar London,2-4 Hackney Road,London,E2 7NS,GB,51.5273258,-0.076951,https://mikkeller.com/locations/mikkeller-bar-london,,,Mo 16:00-21:00; Tu-Th 16:00-22:00; Fr 16:00-23:00; Sa 13:00-23:00; Su 13:00-21:00
Seven Stars,Foots Cray High Street,Sidcup,DA14 5HJ,GB,51.4180209,0.1200568,,,,
The De Beauvoir Arms,113 Southgate Road,London,N1 3JS,GB,51.5416526,-0.0851462,https://www.debeauvoirarms.com/,,+44 20 7359 7392,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:00
The Prince,59 Kynaston Road,London,N16 0EB,GB,51.5600192,-0.0783353,https://www.theprincen16.com/,,+44 20 7043 5210,
The Faltering Fullback,19 Perth Road,London,N4 3HB,GB,51.5684811,-0.1082455,https://falteringfullback.com/,,+44 20 7272 5834,
Bag O Nails,6 Buckingham Palace Road,London,SW1W 0PP,GB,51.4980217,-0.1441295,https://www.greeneking.co.uk/pubs/greater-london/bag-o-nails,,,
The White Bear,138 Kennington Park Road,London,SE11 4DJ,GB,51.4868645,-0.1080348,https://www.whitebearkennington.co.uk/,,,
The Richmal Crompton,23 Westmoreland Place,Bromley,BR1 1DS,GB,51.3997564,0.016339,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-richmal-crompton-bromley,Lloyd's No.1 Bar; JD Weatherspoon,,
The Gallery,1 Lupus Street,London,SW1V 3AS,GB,51.4886987,-0.134275,,,,
The Rising Sun,,London,,GB,51.6271027,-0.2418339,,,,
Adam & Eve,,London,,GB,51.6162072,-0.2182618,,,,
The Blue Anchor,251 Southwark Park Road,London,SE16 3TP,GB,51.4924261,-0.062629,,,,
The Sanctuary House,33 Tothill Street,London,SW1H 9LA,GB,51.4995203,-0.1318218,https://www.sanctuaryhousehotel.co.uk/,Fuller's,,Mo-Fr 07:00-23:00; Sa 08:00-23:00; Su 08:00-22:30
Westminster Arms,9 Storey's Gate,London,SW1P 3AT,GB,51.5005551,-0.1298128,,,,
White Cross,146 North Cray Road,Sidcup,DA14 5EL,GB,51.4303821,0.1393914,,,,
The Royal Oak,73 Columbia Road,London,E2 7RG,GB,51.5295337,-0.0693103,https://www.royaloakbethnalgreen.co.uk/,,+44 20 3040 7167,Mo 12:00-22:00; Tu-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:00
The Marksman,254 Hackney Road,London,E2 7SJ,GB,51.5308553,-0.0695107,,,,
The Bull,13 Brook Street,Brentwood,CM14 5LZ,GB,51.6119367,0.2742925,,,,
The Thomas Cubitt,44 Elizabeth Street,London,SW1W 9PA,GB,51.4937571,-0.1507588,https://www.cubitthouse.co.uk/the-thomas-cubitt-belgravia/,,,
The Red Lion,48 Parliament Square,London,SW1A 2NH,GB,51.502063,-0.1256876,https://www.redlionwestminster.co.uk/,,+44 20 7930 5826,
The London Apprentice,62 Church Street,Isleworth,TW7 6BG,GB,51.4710826,-0.3209032,https://www.greeneking.co.uk/pubs/middlesex/london-apprentice,,,
Silver Cross,33 Whitehall,London,SW1A 2BX,GB,51.5065905,-0.1269789,https://www.greeneking.co.uk/pubs/greater-london/silver-cross,,,Mo-Sa 10:00-23:00; Su 11:00-22:30
The Old Shades,37 Whitehall,London,SW1A 2BX,GB,51.5064799,-0.1268229,,,,
The Green Dragon,,London,EN5 4RE,GB,51.6748394,-0.2164571,,,,
The Golden Fleece,166 Capel Road,London,E12 5DB,GB,51.5547787,0.0420502,https://www.greeneking.co.uk/pubs/greater-london/golden-fleece,,,
The Horse and Groom,7 Groom Place,London,,GB,51.4993341,-0.1511014,https://www.horseandgroombelgravia.co.uk,,,
The Wells Tavern,30 Well Walk,London,NW3 1BX,GB,51.5587201,-0.1736006,https://thewellshampstead.co.uk/,,+44 20 7794 3785,Mo-Fr 12:00-23:00; Sa 12:00-23:00; Su 12:00-22:30
Museum Tavern,49 Great Russell Street,London,WC1B 3BA,GB,51.5181743,-0.1258623,https://www.greeneking.co.uk/pubs/greater-london/museum-tavern,,,
The Plough,27 Museum Street,London,WC1A 1LH,GB,51.517732,-0.1257947,https://www.greeneking.co.uk/pubs/greater-london/plough,Greene King,+44 20 7636 7964,
The Plough,93 Kingston Road,Leatherhead,KT22 7SP,GB,51.3029097,-0.3298935,,,,
The Bell,59 Bell Green,London,SE26 5SJ,GB,51.4290847,-0.0368149,,,+44 20 8778 9884,"Mo-Th 11:00-00:00, Fr-Sa 11:00-01:30, Su 12:00-00:00"
Collier Row & Havering Royal British Legion,120 Collier Row Lane,Romford,RM5 3DT,GB,51.5912363,0.1667347,,,,12:00-23:00
The Grenadier,18 Wilton Row,London,SW1X 7NR,GB,51.5014838,-0.1549063,,,,
Good Intent,South End Road,Hornchurch,RM12 5NU,GB,51.540625,0.2028991,https://www.greeneking.co.uk/pubs/essex/good-intent,,+44 1708 554 644,
Old Red Lion,,London,,GB,51.4330161,-0.4995213,,,,
The Star,52 Kingston Road,Staines-upon-Thames,TW18 4NL,GB,51.4332634,-0.5029258,https://the-star-staines.webnode.co.uk/,,+44 1784 880062,Mo-We 15:00-23:00; Th-Sa 12:00-23:00; Su 11:30-22:30
The Harp,47 Chandos Place,London,WC2N 4HS,GB,51.5097088,-0.1259529,https://www.harpcoventgarden.com/,Fuller's,+44 20 7836 0291,Mo-Sa 11:00-23:00; Su 12:00-20:00
The Marquis,51-52 Chandos Place,London,WC2N 4HS,GB,51.50977,-0.1256876,https://www.themarquiscoventgarden.co.uk/,The Morton-Scott Pub Company,+44 20 7379 0367,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-20:00
Golden Lion,51 Dean Street,London,W1D 5BH,GB,51.5125364,-0.1315545,https://www.greeneking.co.uk/pubs/greater-london/golden-lion,,,
The Woodman,238 Barnett Wood Lane,Ashtead,KT21 2DA,GB,51.3142637,-0.3079487,https://www.emberinns.co.uk/nationalsearch/southeast/the-woodman-ashtead,,,
The Coal Hole,91-92 Strand,London,WC2R 0DW,GB,51.5103271,-0.1211995,https://www.nicholsonspubs.co.uk/restaurants/london/thecoalholestrandlondon,Mitchells & Butlers plc,,
The Railway Hotel,Station Lane,Hornchurch,RM12 6SB,GB,51.5547138,0.2191533,https://www.emberinns.co.uk/nationalsearch/london/the-railway-hotel-hornchurch,,,
The Sun,21 Drury Lane,London,WC2B 5RH,GB,51.5152293,-0.1232343,,,,
The Lamb and Flag,33 Rose Street,London,WC2E 9EB,GB,51.5117446,-0.1256753,https://www.lambandflagcoventgarden.co.uk/,,+44 20 7497 9504,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Smithfield Market Arms,55 Charterhouse Street,London,EC1M 6HA,GB,51.5192701,-0.1037567,https://www.tam.tv/locations/smithfield,,,
The Bleeding Heart Tavern,19 Greville Street,London,EC1N 8SQ,GB,51.5193878,-0.1069636,,,,
The Sir John Oldcastle,29-35 Farringdon Road,London,EC1M 3JF,GB,51.5198291,-0.105994,,,+44 20 7242 1013,Su-We 08:00-23:30; Th-Sa 08:00-24:00
St James Tavern,45 Great Windmill Street,London,,GB,51.5109004,-0.1341155,https://www.craft-pubs.co.uk/stjamestavern,,+44 20 7437 5009,
The Queen's Head,,London,,GB,51.5108129,-0.1353585,https://www.queensheadpiccadilly.com/,,+44 20 7437 1540,
The Hat and Tun,3 Hatton Wall,London,EC1N 8HX,GB,51.5217553,-0.1081237,https://www.thehatandtun.com,,+44 20 7242 4747,Mo-Fr 12:00-23:00
The Corner Pin,10 Summerstown,London,SW17 0AY,GB,51.4331964,-0.1859874,,,,
The Dacre Arms,11 Kingswood Place,London,SE13 5BU,GB,51.4609585,0.0033488,,,,
The Sun of Camberwell,61-63 Coldharbour Lane,London,SE5 9NS,GB,51.470021,-0.0948102,https://www.suncamberwell.com/,,+44 20 7737 5861,
Sir Colin Campbell,264-266 Kilburn High Road,London,NW6 2BY,GB,51.5434539,-0.1995097,https://www.sircc.pub,,+44 20 3021 1831,Mo-Su 11:00-00:00
The Red Lion,14 Kingly Street,London,W1B 5PP,GB,51.5126815,-0.1391446,,,+44 20 7734 4985,Mo-Sa 12:00-23:00; Su 12:30-22:30
The Oak,,Borehamwood,WD6 4LA,GB,51.6691244,-0.2903603,,,,
Cahoots,5 Kingly Street,London,,GB,51.5123553,-0.1387019,,,,
The Minories,64-73 Minories,London,EC3N 1JL,GB,51.5108524,-0.0747699,https://www.crafted-social.co.uk/minories-london,Stonegate,+44 20 7702 1658,Mo-Th 08:00-23:00; Fr 08:00-01:00; Sa-Su 08:00-23:00
The Bricklayers Arms,1 Hamilton Road,London,SE27 9RZ,GB,51.4313995,-0.0921257,,,,
The Red Cow,59 Sheen Road,Richmond,TW9 1YJ,GB,51.461701,-0.2968513,,,,
The Crown,128 Lower Mortlake Road,Richmond,TW9 2JZ,GB,51.4662579,-0.2918942,,,,
The Middlesex Arms,,London,,GB,51.557324,-0.3975199,https://www.greeneking.co.uk/pubs/middlesex/middlesex-arms,,,
Venue 5,,Ruislip,HA4 9PB,GB,51.5689258,-0.3898566,,,,
Thatched House,115 Dalling Road,London,W6 0ET,GB,51.4966164,-0.2348657,https://www.thatchedhousepub.com/,,+44 20 8741 6282,Mo-Su 12:00-23:00
The Prince of Wales Townhouse,73 Dalling Road,London,W6 0JD,GB,51.4949778,-0.2347815,https://www.princeofwales-townhouse.co.uk/,,+44 20 8563 1713,"Mo-Th, Su 09:00-23:00; Fr, Sa 09:00-00:00"
The White Swan,Riverside,Twickenham,TW1 3DN,GB,51.4470143,-0.321383,,Fuller's,,
The Dolphin,165 Mare Street,London,E8 3RH,GB,51.5398797,-0.0561993,,,,"Tu,We,Su 15:00-24:00; Mo off, Th 15:00-01:30, Fr,Sa 15:00-03:00"
The Mason Arms,38 Maddox Street,London,W1S 1PY,GB,51.5128542,-0.1425971,https://www.greeneking-pubs.co.uk/pubs/greater-london/masons-arms-mayfair/,,+44 20 7491 7809,
Old Ship,2 Sylvester Path,London,E8 1EN,GB,51.5459055,-0.0556389,https://www.oldshiphackney.com/,,+44 20 8986 2732,Mo-Sa 11:00-22:00; Su 12:00-22:00
Coach & Horses,8 Kew Green,Richmond,TW9 3BH,GB,51.4832197,-0.2862632,,,,
