name,address,city,postcode,country,lat,lng,website,operator,phone,opening_hours
The Malt House,King Edwards Road,Birmingham,B1 2NX,GB,52.4794476,-1.9134576,https://www.greeneking.co.uk/pubs/west-midlands/malt-house,,,
The Flapper,Kingston Row,Birmingham,B1 2NU,GB,52.4804487,-1.9120341,,,,
The Rose Tavern,Henley Street,Birmingham,B11 1JB,GB,52.46717,-1.8760476,,,,
The Old Crown,188 High Street Deritend,Birmingham,B12 0LD,GB,52.4748137,-1.8834447,,,,
The Town Crier,Macdonald Street,Birmingham,B5 6TG,GB,52.4699314,-1.8915032,,,,
The Fountain Inn,,Birmingham,,GB,52.4716357,-1.8847236,,,,
Cleary's,128 Moseley Street,Birmingham,B12 0RY,GB,52.4700943,-1.8827847,https://clearysbirmingham.cafecityguide.website/,,+44 121 773 7688,
Eagle & Ball by BCUSU,Gopsal Street,Birmingham,B4 7RJ,GB,52.4835494,-1.8828941,https://eagleandball.co.uk/,,+44 121 331 6835,Mo-Fr 11:00-23:30
Gosta Green,Lister Street,Birmingham,B7 4BG,GB,52.4875997,-1.8873635,https://www.crafted-social.co.uk/gosta-green-birmingham,Stonegate,,
Rose Villa Tavern,172 Warstone Lane,Birmingham,B18 6JW,GB,52.4871864,-1.9121848,,,,
The Moseley Arms,Ravenhurst Street,Birmingham,B12 0HB,GB,52.4707174,-1.881425,,,,
Keg and Grill,52 Upper Gough Street,Birmingham,B1 1JG,GB,52.4744898,-1.9043454,https://www.thekegandgrill.co.uk/,,,
The Colwyn,,Birmingham,,GB,52.4712424,-1.9017495,,,,
The Bull,1 Price Street,Birmingham,B4 6JU,GB,52.4864806,-1.8952421,,,,
Royal Oak,,Birmingham,,GB,52.4576001,-1.8729346,,,,
Dead Wax Digbeth,,Birmingham,,GB,52.4749678,-1.8795655,,,,
The Clements Arms,,Birmingham,,GB,52.4727899,-1.8773417,,,,
The Merry Maid or The Merrymaid Inn,263 Moseley Road,Birmingham,B12 0EA,GB,52.4646471,-1.8837821,,,+44 121 440 3043,Mo-Fr 11:00-00:00; Sa-Su 12:00-00:00
The Albion At Aston,Aston Road North,Birmingham,B6 4DT,GB,52.4955994,-1.8859672,,,,
The Navigation Inn,,Birmingham,B30 3LS,GB,52.4078102,-1.9266415,,,,
The Holte,,Birmingham,,GB,52.5075579,-1.882261,,,,
New Aston Social Club,Aston Hall Road,Birmingham,B6 7JU,GB,52.5070336,-1.8756731,,,,
The White Swan,57 Grosvenor Street West,Birmingham,B16 8HJ,GB,52.4756987,-1.9172374,,,,
The Horseshoe,611 Alcester Road South,Birmingham,B14 5EL,GB,52.4145121,-1.8855986,,,,
The Vine,Ruston Street,Birmingham,B16 8BB,GB,52.4750358,-1.9202284,https://thevineinnpub.com/,,+44 121 454 7943,Fr-Sa 12:00-01:00; Su-Th 12:00-22:30
Ceol Castle,Moseley Road,Birmingham,B12 9AT,GB,52.4599431,-1.8842388,,,,
Pig & Tail,12;13 Albion Street,Birmingham,B1 3ED,GB,52.4846199,-1.9145134,,,,
The Church,22 Great Hampton Street,Birmingham,B18 6AQ,GB,52.4895187,-1.9080378,http://www.churchjq.co.uk/,Admiral Taverns,+44 121 448 3866,"Mo-We 12:00-22:00; Th 12:00-23:00; Fr,Sa 12:00-00:00; Su 12:00-19:00"
White House,New John Street West,Birmingham,B19 3TZ,GB,52.4942298,-1.9110419,,,,
The Farm,22 Farmhouse Way,Solihull,B90 4EH,GB,52.3911024,-1.7858656,,,,
Sterling-K House,Well Street,Birmingham,B19 3BH,GB,52.4919427,-1.9100919,,,,
The Red Lion,95 Warstone Lane,Birmingham,B18 6NG,GB,52.4868798,-1.9158187,,,,
The Distillery,23 Sheepcote Street,Birmingham,B16 8EB,GB,52.4789227,-1.9177852,,,,
The Bartons Arms,144 High Street,Birmingham,B6 4UP,GB,52.4992185,-1.8952245,,Oakham Ales,,
The Physician,36 Harborne Road,Birmingham,B15 3AF,GB,52.4703485,-1.9240229,,,,
The Plough And Harrow,135 Hagley Road,Birmingham,B16 8LS,GB,52.472238,-1.9275043,,,,
The Royal George,,Birmingham,,GB,52.4764174,-1.8658257,,,,
The Garrison,,Birmingham,,GB,52.4802579,-1.8727262,,,,
The Sportsman,Garrison Lane,Birmingham,B9 4QG,GB,52.4787385,-1.8701929,,,,
Beau Brummie Tavern,,Birmingham,,GB,52.4786232,-1.8736178,,,,
Cricketers Arms,Little Green Lane,Birmingham,B9 5AX,GB,52.4737798,-1.863806,,,,
The Pavilion,229 Alcester Road South,Birmingham,B14 6DT,GB,52.4243782,-1.8918279,,,,
The Kings Arms,290 Alcester Road South,Birmingham,B14 6EN,GB,52.4209779,-1.8921949,,,,
The Roost,,Birmingham,,GB,52.4751725,-1.8635191,,,,
Crown & Anchor,79 Hollyhedge Road,West Bromwich,B71 3BS,GB,52.5380476,-1.9823952,,,,"Mo-Su ""please add opening times"""
St Andrews Tavern,,Birmingham,,GB,52.4728073,-1.8625751,,,,
The Nest,,Birmingham,,GB,52.4707015,-1.8564678,,,,
Scott Arms,Newton Road,Birmingham,B43 6BN,GB,52.5454358,-1.933867,https://www.greatukpubs.co.uk/scott-arms-great-barr,Stonegate,,"Mo-Su ""please add opening times"""
The Swan & Mitre,,Birmingham,,GB,52.5039786,-1.8711797,,,,"Mo-Su ""please add opening times"""
Prince of Wales,84 Cambridge Street,Birmingham,B1 2NP,GB,52.4794882,-1.9116499,,,,
The Foaming Tankard,Bloomsbury Street,Birmingham,B7 5BX,GB,52.4940793,-1.8721744,,,,
The Beggars Bush,Chester Road,Sutton Coldfield,B73 5BA,GB,52.5481528,-1.8584865,https://www.greeneking.co.uk/pubs/west-midlands/beggars-bush,Spirit Pub Company,,
The Yew Tree,Brookvale Road,Birmingham,B6 7AS,GB,52.5158642,-1.8799532,,,,
The Bull's Head,38 Bishopsgate Street,Birmingham,B15 1EJ,GB,52.4741002,-1.9145962,,,,
The Acorn,Winson Green Road,Birmingham,B18 4BA,GB,52.4924482,-1.9392118,,,,
Witton Arms,458 Witton Road,Birmingham,B6 6SN,GB,52.5124384,-1.8860643,,,,
The Victoria,,Birmingham,,GB,52.4554776,-1.8854392,,,,
Snackers Bar,Mary Street,Birmingham,B12 9RN,GB,52.4571863,-1.8924851,,,,
The Clock,,Birmingham,,GB,52.4573335,-1.8897878,,,,
The Old Moseley Arms,53 Tindal Street,Birmingham,B12 9QU,GB,52.4560792,-1.8899765,,,,
The Towers,Walsall Road,Birmingham,B42 1EY,GB,52.535545,-1.9207246,,,,
Shanahan's,,Birmingham,,GB,52.4964146,-1.8781755,,,,
Adderley Park Inn,Adderley Road,Birmingham,B8 1EH,GB,52.4877314,-1.8620288,,,,
Church Tavern,25-27 Church Road,Birmingham,B42 2LA,GB,52.5272181,-1.8984205,,,,
The White Swan,132-134 Harborne Road,Birmingham,B15 3TT,GB,52.4666694,-1.9342037,,,,
The Queens Head,Farm Street,Birmingham,B19 2TX,GB,52.4959262,-1.9131744,,,,
The Woodman,106 Albert Street,Birmingham,B5 5LG,GB,52.4816981,-1.8867955,,,,
Harborne Stores,109-111 High Street,Birmingham,B17 9NP,GB,52.4593645,-1.9477762,https://www.greatukpubs.co.uk/harborne-stores-birmingham,Stonegate,,
The Junction,,Birmingham,,GB,52.458268,-1.9505452,,,,
Green Man,2-4 High Street,Birmingham,B17 9NE,GB,52.4609854,-1.9430728,,,,
Marston Green Tavern,Station Road,Solihull,B37 7AS,GB,52.4679005,-1.7530978,,,,
The George V,,Birmingham,,GB,52.4585839,-1.7871676,,,,
The Farthings,,Birmingham,,GB,52.5070071,-1.7699282,https://www.greatukpubs.co.uk/farthings-castle-bromwich,Stonegate,,
The Amber Tavern,,Birmingham,,GB,52.4652476,-1.985084,,,,
The Greenwood,Helmswood Drive,Solihull,B37 7NP,GB,52.472291,-1.7273707,,,,
Blue Bell Cider House,Warings Green Road,Birmingham,B94 6BP,GB,52.3662013,-1.8127889,https://www.bluebellciderhouse.org/,,,
The Vine,,Birmingham,,GB,52.5015298,-1.8767267,,,,
The Manor Tavern,,Birmingham,,GB,52.500026,-1.8796104,,,,
The New Bell,Booths Farm Road,Birmingham,B42 2NX,GB,52.5414034,-1.9182279,,,,Mo-Th 14:00-22:30; Fr 14:00-23:30; Sa 12:00-23:30; Su 12:00-23:00
The Beeches,Thornbridge Avenue,Birmingham,B42 2AE,GB,52.5361983,-1.9052541,https://www.hungryhorse.co.uk/pubs/west-midlands/beeches/,,,Su-Th 09:00-23:00; Fr-Sa 09:00-00:00
The Journey's End,262 Clay Lane,Birmingham,B26 1EH,GB,52.453722,-1.8093295,https://www.sizzlingpubs.co.uk/findapub/wales/thejourneysendyardley#,,,Mo-Su 12:00-23:00
The Old Bill and Bull,Coventry Road,Birmingham,B25 8AW,GB,52.4627943,-1.8240283,,,,
The Hornet,991 Alum Rock Road,Birmingham,B8 2LY,GB,52.4926143,-1.8193583,https://www.jdwetherspoon.com/pubs/all-pubs/england/west-midlands/the-hornet-birmingham,,,
Bull's Head,,Birmingham,,GB,52.4078008,-1.9294413,,,,
The King's Head,,Birmingham,,GB,52.4720846,-1.9678073,,,,
The Dog,8 Hagley Road West,Birmingham,B67 5EU,GB,52.4691226,-1.9747066,,,,
White Hart,,Birmingham,,GB,52.4826286,-1.7611753,https://www.greatukpubs.co.uk/white-hart-tile-cross,Stonegate,,
Red Lion,,Birmingham,B14 7LY,GB,52.4288893,-1.9018651,,,,
Lost & Found,8 Bennett's Hill,Birmingham,B2 5RS,GB,52.4800393,-1.9007037,https://www.lostandfoundbirmingham.co.uk/,,,
The Wellington,37 Bennett's Hill,Birmingham,B2 5SN,GB,52.4806356,-1.9005048,https://www.thewellingtonrealale.co.uk/,,,
The Old Contemptibles,176 Edmund Street,Birmingham,B3 2HB,GB,52.4830171,-1.8996777,https://www.nicholsonspubs.co.uk/restaurants/eastandwestmidlands/theoldcontemptiblesedmundstreetbirmingham,,,
The Crane,77 Cranes Park Road,Birmingham,B26 3SJ,GB,52.4566822,-1.7757815,https://www.hungryhorse.co.uk/pubs/west-midlands/crane/,,,
Red House,,Birmingham,,GB,52.4222766,-1.7740846,,,,
The Golden Hind,Kingstanding Road,Birmingham,,GB,52.5357431,-1.8895632,,,,
Beaufort Arms,42-46 Old Walsall Road,Birmingham,B42 1NP,GB,52.5322307,-1.9294734,,,,
The Duke Inn,12 Duke Street,Sutton Coldfield,B72 1RJ,GB,52.5585657,-1.8254059,,,,
The Old Joint Stock,4 Temple Row West,Birmingham,B2 5NY,GB,52.4807985,-1.9001191,https://www.oldjointstock.co.uk/,,,
Drakes Drum,,Birmingham,,GB,52.5400309,-1.8972817,,,,
Gunmakers Arms,93 Bath Street,Birmingham,,GB,52.4864755,-1.8967522,,,,
The Tennis Courts,Walsall Road,Birmingham,B42 1TY,GB,52.5262061,-1.9049454,https://www.greatukpubs.co.uk/tennis-courts-perry-barr,Stonegate,,
The Kingfisher,Birdbrook Road,Birmingham,B44 9TS,GB,52.5464622,-1.8934457,,,,
Slug and Lettuce,15 Birmingham Road,Sutton Coldfield,B72 1QA,GB,52.5595223,-1.8256504,https://www.slugandlettuce.co.uk/sutton-coldfield,Stonegate,,
Ash,8 Birmingham Road,Sutton Coldfield,B72 1QD,GB,52.5595042,-1.8264468,,,,
The Square Peg,115 Corporation Street,Birmingham,B4 6PH,GB,52.4816856,-1.8952954,,,,
The Black Horse,,Birmingham,B31 2QT,GB,52.4119225,-1.9735612,,,,Mo-Su 08:00-23:00
The Royal,53 Church Street,Birmingham,B3 2DP,GB,52.4830469,-1.9012913,,,,
Tyburn House,Kingsbury Road,Birmingham,B35 6AA,GB,52.5197376,-1.8000615,,,,
The Patrick Kavanagh,142 Trafalgar Road,Birmingham,B13 8BX,GB,52.4483542,-1.8860398,,,+44 121 449 2598,
The Lyndon,,Birmingham,,GB,52.4485477,-1.7980363,,,,
Spoilers,81 Digbeth,Birmingham,B5 6DY,GB,52.4756721,-1.8876969,,,,
Hobs Meadow,Ulleries Road,Solihull,B92 8ED,GB,52.4440704,-1.7868334,,,,
Royal Hotel,27 High Street,Sutton Coldfield,B72 1UD,GB,52.5664574,-1.8235591,,,,
Three Tuns Hotel,19 High Street,Sutton Coldfield,B72 1XS,GB,52.5658722,-1.8232607,,,,
Actress & Bishop,36 Ludgate Hill,Birmingham,B3 1EH,GB,52.4845027,-1.9048017,,,,
Gate Inn,34 Mill Street,Sutton Coldfield,B72 1TJ,GB,52.564114,-1.8232278,https://www.craftunionpubs.com/gate-inn-sutton-coldfield,Stonegate,,
The Harvester,,Birmingham,,GB,52.4439055,-1.7767409,,,,
Kings Arms,Coleshill Road,Sutton Coldfield,B75 7AA,GB,52.5621328,-1.8187754,,,,
Craft Inn,40 Birmingham Road,Sutton Coldfield,B72 1QQ,GB,52.5581655,-1.8271105,,,,
The Bottle of Sack,2 Birmingham Road,Sutton Coldfield,B72 1QG,GB,52.5602749,-1.8256743,,,,
Horse and Jockey,Birmingham Road,Sutton Coldfield,B72 1LY,GB,52.5538894,-1.8282634,,,,
The Victoria,48 John Bright Street,Birmingham,B1 1BN,GB,52.4760768,-1.9007238,https://www.thevictoriabirmingham.co.uk/,,+441216339439,Tu-Th 16:00-23:00; Fr 15:00-02:00; Sa 12:00-02:00
The Lord Clifden,,Birmingham,,GB,52.490338,-1.9090209,,,,
RB's,? South Parade,Sutton Coldfield,B72 1XX,GB,52.5627364,-1.8230541,,,,
Hen & Chickens,27;29 Constitution Hill,Birmingham,B19 3LE,GB,52.4871236,-1.9022535,https://www.henandchickens.co.uk/,,+44 121 236 3121,
The Sportsmans Rest,Cooksey Lane,Birmingham,B44 9QN,GB,52.5572523,-1.8845523,,,,
The Sutton Tap,South Parade,Sutton Coldfield,B72 1QU,GB,52.5620328,-1.8234542,,,,
The Royal Oak,,Birmingham,B21 0BD,GB,52.5076925,-1.9532049,,,,
D J Quinn's,Highfield Road,Birmingham,B28 0BX,GB,52.4217565,-1.8567451,,,,
The Baldwin,Baldwins Lane,Birmingham,B28 0QB,GB,52.4145468,-1.8424544,,Hungry Horse,,
The Hamstead,89 Green Lane,Birmingham,B43 5LG,GB,52.5402879,-1.9474585,https://www.greatukpubs.co.uk/hamstead-birmingham,Stonegate,,
The Yenton,Sutton Road,Birmingham,B23 5TW,GB,52.5338021,-1.8279897,,,,
Calthorpe Arms,,Birmingham,,GB,52.5156697,-1.9115458,,,,
The Charlie Hall,,Birmingham,,GB,52.5240561,-1.8401521,https://www.jdwetherspoon.com/pubs/all-pubs/england/west-midlands/the-charlie-hall-birmingham,,+441213842716,Mo-Th 08:00-00:00; Fr-Sa 08:00-01:00; Su 08:00-23:00
The Crown,65 Station Street,Birmingham,B5 4DY,GB,52.4764232,-1.8993124,,,,
The Fox,Walmley Road,Sutton Coldfield,B76 1NP,GB,52.5408301,-1.8010137,https://www.stonehouserestaurants.co.uk/nationalsearch/eastandwestmidlands/thefoxsuttoncoldfield#/,,,
The Saxon,Cheswick Way,Solihull,B90 4JA,GB,52.3785663,-1.815382,https://www.craftunionpubs.com/the-saxon-cheswick-green-solihull,Stonegate,,
Selly Park Tavern,Pershore Road,Birmingham,,GB,52.4473828,-1.9132396,,,,
The Fairfield,Fairfield Road,Birmingham,B62 9JA,GB,52.4722499,-2.0250234,,,,"Mo-Su ""please add opening times"""
The Highbury,Dad's Lane,Birmingham,B13 8PQ,GB,52.4376766,-1.9105438,https://www.highburypub.co.uk/index,,+44 121 414 1529,Fr-Sa 12:00-00:00; Su-Th 12:00-23:00
Grant Arms,,Birmingham,,GB,52.4173174,-1.9256889,https://www.craftunionpubs.com/grant-arms-kings-norton,Stonegate,,
Black Eagle,16 Factory Road,Birmingham,B18 5JU,GB,52.4986042,-1.9283971,,,,
The Hop Garden,19 Metchley Lane,Birmingham,B17 0HT,GB,52.4599224,-1.9433089,,,,
The Belle Vue,289 Icknield Port Road,Birmingham,B16 0AG,GB,52.4823842,-1.933289,,,,
The Bricklayers Arms,Icknield Port Road,Birmingham,B16 0DA,GB,52.4853988,-1.9362862,,,,
The Custard House,,Birmingham,,GB,52.4771354,-1.8421367,,,,
The Barrel,322 Summer Lane,Birmingham,B19 3RG,GB,52.4904408,-1.8994343,,,+44 7404 053929,Mo-Sa 09:00-18:00; Su 17:00-22:00
The Unity,New Summer Street,Birmingham,B19 3RD,GB,52.4897857,-1.8999278,,,,
The Peacock Inn,Icknield Street,Forhill,B38 0EH,GB,52.377515,-1.9216052,https://www.chefandbrewer.com/pubs/west-midlands/peacock-inn,,,
The Hazelwell,,Birmingham,,GB,52.4267514,-1.9112403,,,,
The Prince of Wales,High Street,Solihull,B90 1JW,GB,52.4044731,-1.8683483,,,,
The Digby,911 Chester Road,Birmingham,B24 0HJ,GB,52.5294912,-1.8156255,https://www.greatukpubs.co.uk/digby-erdington,Stonegate,,
The Camp,Camp Lane,Birmingham,B38 8SP,GB,52.4127379,-1.9353403,,,,
The Villa Tavern,307 Nechells Park Road,Birmingham,B7 5PD,GB,52.5008664,-1.8655181,,,,
Man on the Moon,Redditch Road,Birmingham,B38 8LR,GB,52.3939333,-1.9539701,,,,
Moriarty's,Lawley Middleway,Birmingham,B4 7XP,GB,52.4836614,-1.8799623,,,,
The Drawbridge,Drawbridge Road,Solihull,B90 1DD,GB,52.3987918,-1.8491267,https://www.greeneking.co.uk/pubs/west-midlands/drawbridge-inn,,,
Colebrook Inn,,Birmingham,,GB,52.4080217,-1.8400021,,,,
The Bournbrook Inn,1273 Pershore Road,Birmingham,B30 2YT,GB,52.4305909,-1.9213493,https://www.bournbrookinn.co.uk/,,+44 121 459 8655,Su-Th 09:30-22:30; Fr-Sa 09:30-23:00
The Jewellers Arms,23 Hockley Street,Birmingham,B18 6BW,GB,52.4895556,-1.9113317,https://www.blackcountryales.co.uk/pubs/the-jewellers-arms,,+44 121 236 4402,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00
The British Oak,,Birmingham,,GB,52.4281687,-1.9218912,,,,
College Arms,Stratford Road,Birmingham,B28 8BJ,GB,52.4432784,-1.8533395,,,,
The Botanist Gas Street Basin,12 Bridge Street,Birmingham,B1 2JR,GB,52.4773823,-1.9088528,https://thebotanist.uk.com/locations/gas-street-basin-birmingham,,+44 121 643 8829,Mo-We 11:00-23:00; Th 11:00-00:00; Fr-Sa 10:00-00:00; Su 10:00-23:00
Woodmans Rest,Union Road,Solihull,B90 3DB,GB,52.4041907,-1.8142713,,,,
Bristol Pear,676 Bristol Road,Birmingham,B29 6BJ,GB,52.4431794,-1.9363014,https://www.crafted-social.co.uk/bristol-pear-birmingham,Stonegate,,
The Bear and Staff,,Birmingham,,GB,52.4387566,-1.9416174,,Harston's,,
The Yardley Arms Pub,,Birmingham,,GB,52.4799776,-1.8023972,,,,
Hunters Moon,Coleshill Road,Birmingham,B36 8BE,GB,52.4991669,-1.8025958,,,,
The New Inn,74 Vivian Road,Birmingham,B17 0DJ,GB,52.4574892,-1.9528979,,,,
O'Neill's,310 High Street,Birmingham,B17 9PU,GB,52.4578705,-1.9550044,,,,
The Railway,,Birmingham,,GB,52.4958735,-1.9255155,,,,
The Old Windmill,Dudley Road,Birmingham,B18 7QN,GB,52.4867206,-1.9311534,,,,
Yorkshire Grey,,Birmingham,,GB,52.4871699,-1.9447877,,,,
Devonshire Arms,,Birmingham,,GB,52.4942357,-1.9321961,,,,
The Field House,10 Knightcote Drive,Solihull,B91 3JU,GB,52.3967981,-1.7864814,https://www.emberinns.co.uk/nationalsearch/eastandwestmidlands/the-fieldhouse-solihull,Ember Inns,,
Iron Horse,,Birmingham,,GB,52.4835846,-1.7971941,,,,
Court Oak Pub,,Birmingham,,GB,52.460955,-1.9746621,,,,
Soho Foundry Tavern,154 Foundry Lane,Birmingham,B66 2LL,GB,52.4972417,-1.9470985,,,,
The Rainbow,,Birmingham,,GB,52.4742809,-1.8816048,https://therainbowpub.com/,,,
The Brook Hill,,Birmingham,,GB,52.4878018,-1.8392338,,,,
The Raven Stechford,,Birmingham,,GB,52.4957787,-1.7984369,,,,
Casey Joe's,Warwick Road,Birmingham,B27 6PU,GB,52.4425617,-1.8126781,,,,
The Oak Tree,,Birmingham,B45 8UX,GB,52.3816605,-2.0013224,,,,Mo-Su 11:00-23:00
The Brook Meadow,,Birmingham,,GB,52.4947916,-1.7830687,,,,
Hickory's Smokehouse,,Birmingham,,GB,52.5030397,-1.7825562,,,,
The Trident,,Birmingham,,GB,52.4982777,-1.7729423,,,,
The Old House At Home,193 Lordswood Road,Birmingham,B17 8QP,GB,52.4650591,-1.9647836,https://www.greeneking.co.uk/pubs/west-midlands/old-house-at-home,Greene King,,
The Gunmakers Arms,21;23 Gerrard Street,Birmingham,B19 2DN,GB,52.5004294,-1.9040302,,,,
The Union,,Birmingham,,GB,52.5003011,-1.9052254,,,,
The Stork,Heathfield Road,Birmingham,B19 1JF,GB,52.5065479,-1.9086416,,,,
The Soak,563-569 Bristol Road,Birmingham,B29 6AF,GB,52.4457182,-1.9337344,,,,
The Country Girl,,Birmingham,,GB,52.436831,-1.9304352,,,,
Hare & Hounds,Kingsbury Road,Sutton Coldfield,B76 9DD,GB,52.529467,-1.7674251,,,,
Dog and Doublet Inn,Dog Lane,Birmingham,B76 9JD,GB,52.5620446,-1.7091991,,,,
Sacks of Potatoes,10 Gosta Green,Birmingham,B4 7ER,GB,52.4874609,-1.8882259,https://www.greatukpubs.co.uk/sacks-of-potatoes-birmingham,Stonegate,+44 121 503 5811,
The Coach and Horses,Weatheroak Hill,Alvechurch,B48 7EA,GB,52.364822,-1.9183384,,,,
The Sutton Park,1 Boldmere Road,Sutton Coldfield,B73 5UY,GB,52.5503154,-1.8414616,,,,
The Bishop Vesey,63 Boldmere Road,Sutton Coldfield,B73 5XA,GB,52.5485132,-1.840827,,,,
Copper Fox Grill,,Birmingham,,GB,52.4474315,-1.9564459,,,,
The Boldmere Oak,363-365 Boldmere Road,Sutton Coldfield,B73 5HE,GB,52.5380204,-1.8360782,,,,
The Old Hare & Hounds,,Birmingham,,GB,52.3843485,-2.0028115,,,,
New Rose and Crown,New Road,Birmingham,B45 9JN,GB,52.3941784,-2.0167598,,,,
Island Inn,,Birmingham,,GB,52.4524814,-1.9803964,,,,
Waggon & Horses,131 Toll End Road,Tipton,DY4 0ET,GB,52.541796,-2.0392732,,,,
The Greyhound,361 Court Lane,Birmingham,,GB,52.5411053,-1.8495704,,,,
The Queslett,,Sutton Coldfield,B74 2EY,GB,52.5659141,-1.8860358,,,,
Red Lion,,Birmingham,,GB,52.528415,-1.8433025,,,,
The New Inns,71 Summer Road,Birmingham,B23 6UT,GB,52.5244388,-1.8429339,,,,
The Cuban Embassy at the Bull's Head,23 St Mary's Row,Birmingham,B13 8HW,GB,52.446531,-1.8873664,,,,
Kings Oak,,Birmingham,,GB,52.4045355,-1.9464363,,,,
The Toby Jug,,Birmingham,,GB,52.3895807,-2.0108834,,,,
The Deer's Leap,797 Queslett Road East,Birmingham,B43 7EE,GB,52.5613186,-1.8924551,,,,
The Clumsy Swan,,Birmingham,,GB,52.4670458,-1.8106129,,,,
Rose & Crown,,Birmingham,,GB,52.5341359,-1.8389747,,,,
Old Crown,,Birmingham,,GB,52.4449254,-2.0138795,,,,
Weoley Castle,,Birmingham,,GB,52.4326086,-1.9748716,,,,
The Red Lion,1672 High Street,Knowle,B93 0LY,GB,52.3878778,-1.7342869,,,,
The Cock,,Birmingham,,GB,52.4364867,-1.9958265,,,,
HQ Bar,Orphanage Road,Birmingham,,GB,52.5262723,-1.8365811,,,,
Balmoral,,Birmingham,,GB,52.4299468,-2.0060407,,,,
The Highlander,Merritts Hill,Birmingham,B31 1TN,GB,52.4248211,-1.9830797,,,,
The Boat Inn,Hampton Lane,Solihull,B91 2TJ,GB,52.4207072,-1.7371407,,,,
The Masons Arms,173 High Street,Solihull,B91 3ST,GB,52.4121083,-1.7761359,,,,
The Red Lion,Lady Lane,Solihull,B94 6AQ,GB,52.3689496,-1.8356695,,,,Mo-Sa 12:00-23:00; Su 12:00-22:30
Toby Carvery,1635 Warwick Road,Knowle,B93 9AH,GB,52.3906922,-1.7369085,,Toby Carvery,,
The Bugle Horn Bar & Restaurant,Wareham Road,Birmingham,B45 0JS,GB,52.4080115,-2.0040742,,,,
Great Park Brewers Fayre,Ashbrook Drive,Birmingham,B45 9FP,GB,52.398048,-2.0061653,https://www.brewersfayre.co.uk/pub-restaurant/West-Midlands/Great-Park-Rednal.html,,,Mo-Fr 06:30-23:00; Sa 07:00-23:00; Su 07:00-22:30
The Coppice,,Birmingham,,GB,52.390139,-2.0016982,,,,
The Woodpecker,,Birmingham,,GB,52.4016442,-1.9692021,,,,
The Wheatsheaf,2225 Coventry Road,Birmingham,B26 3EH,GB,52.4514911,-1.7824183,,,,
The Cavalier,,Birmingham,,GB,52.3997367,-1.9652028,,,,
The Thurlestone,Thurlestone Road,Birmingham,,GB,52.3907107,-1.978497,,,,
Bulls Head,7 Lime Kiln Lane,Solihull,B94 6BU,GB,52.367014,-1.8208697,https://www.bullsheadearlswood.co.uk/,,+44 1564 700368,Mo-Su 10:00-22:00
The Wharf Tavern,2390 Stratford Road,Hockley Heath,B94 6QT,GB,52.3507451,-1.7775629,https://www.greeneking-pubs.co.uk/pubs/west-midlands/wharf-tavern/,,,
The Lad in the Lane,22 Bromford Lane,Birmingham,B24 8BU,GB,52.5146759,-1.8354321,,,,
The Racecourse,,Birmingham,,GB,52.508169,-1.8046709,,,,
The White Horse,,Birmingham,,GB,52.4592411,-1.9464127,,,,
The Farcroft,Rookery Road,Birmingham,B21 9QY,GB,52.509721,-1.9409601,,,,
The Boat Inn,? Old Kingsbury Road,Sutton Coldfield,B76 9AE,GB,52.5288411,-1.7724263,,,,
Cuttle Bridge Inn,Kingsbury Road,Birmingham,B76 9DP,GB,52.531801,-1.7536746,http://cuttlebridgeinn.com/,,+44 1675 639 063,
The Cock Inn,Church Lane,Sutton Coldfield,B76 9QL,GB,52.5458412,-1.7535639,,,,
The Chestnut Tree,Axletree Way,Wednesbury,WS10 9QY,GB,52.5683547,-2.0100988,https://www.chestnuttreepubwednesbury.co.uk,Marston Brewery,+441215688574,
The Kingfisher,,Birmingham,,GB,52.5088564,-1.7522297,,,,
The Phoenix,Martley Road,Birmingham,B69 1DY,GB,52.4929943,-2.0324745,,,,
Bradford Arms,Chester Road,Solihull,B36 0AG,GB,52.5027617,-1.7747123,,,,
The Bell and Bear,71 Gorsty Hill Road,Birmingham,B65 0HA,GB,52.4688465,-2.0480034,,,,
The Oak,Calder Drive,Sutton Coldfield,B76 1QR,GB,52.5394125,-1.7925611,https://www.greatukpubs.co.uk/the-oak-sutton-coldfield,Stonegate,,
The Grove,,Birmingham,,GB,52.513527,-1.9340792,,,,
The Crown,,Birmingham,,GB,52.519042,-1.8126968,,,,
George And Dragon,,Birmingham,,GB,52.4890022,-1.7050274,,,,
The Green Man,High Street,Coleshill,B46 3AH,GB,52.4997817,-1.7074015,,,,
Bell Inn,,Birmingham,,GB,52.4995799,-1.7090724,,,,
The Red Lion,,Birmingham,,GB,52.495582,-1.7048706,https://www.craftunionpubs.com/red-lion-coleshill,Stonegate,,
Fox and Goose,,Birmingham,,GB,52.493594,-1.8189897,,,,
The Plough and Harrow,Slade Road,Sutton Coldfield,B75 5PF,GB,52.5899143,-1.8057433,http://www.ploughharrowpub.co.uk/,Marston's,+44 121 308 1132,
Boot Inn,Rectory Road,Sutton Coldfield,B75 7RU,GB,52.5661993,-1.806933,,Punch Taverns,,
The Red Lion,Stratford Road,Solihull,B90 3AX,GB,52.4138567,-1.8273971,,,,
The Anvil,Reddicap Heath Road,Sutton Coldfield,B75 7ET,GB,52.5598075,-1.7864225,,,,
